strategy,num_urgent,rule,replication,elAppWT,elScanWT,urScanWT,OT,OV
S1,17,3,1,6.494028872394386,0.17558292330161127,2.546369486439498,1.081425235916271,0.3215848767019742
S1,17,3,2,6.990281349266325,0.17718481172881756,2.6778221595906513,1.1231250570451348,0.33914461306522903
S1,17,3,3,6.336116080131693,0.17557419766377605,2.5417956488286477,1.047790964778704,0.32013671542618916
S1,17,3,4,6.11133902917796,0.17364189061880703,2.565413062753738,1.0533982980758259,0.3214229138923477
S1,17,3,5,6.2027274473909335,0.1782038732544995,2.6121670963876267,1.0330613047821255,0.3271617851981744
S1,17,3,6,7.14546508998853,0.17592262359405175,2.61840345699749,1.1174330036598032,0.3334662477417163
S1,17,3,7,6.431114946242122,0.17652135798261687,2.504835542320945,1.1068663008946273,0.31659550636646683
S1,17,3,8,6.415234517676963,0.17724288352453696,2.578400658994518,1.0083711702269322,0.3246748818585791
S1,17,3,9,6.336646529937593,0.17527052174612992,2.519081904521422,1.0825710043484023,0.31761612349804047
S1,17,3,10,6.773536829840543,0.17372487169890097,2.5327964399932053,1.1027040696340784,0.3217404982721054
S1,17,3,11,6.28650345063904,0.1747423059352874,2.563408022204737,1.1023344342865748,0.32224277697496506
S1,17,3,12,6.417741312110127,0.17525242785932882,2.5517000365636835,1.07010956940954,0.3217230674283663
S1,17,3,13,6.848016677252101,0.17894050193763758,2.5505669046056556,1.1118096040366483,0.3241583267652242
S1,17,3,14,6.499170544485696,0.17518981171505416,2.4792124481914994,1.0353945134251077,0.3141535887543275
S1,17,3,15,6.463782546976154,0.17533330209386805,2.4764275444463073,1.0419433302621628,0.313633512162543
S1,17,3,16,6.845249097622214,0.17677653872814522,2.552458946027408,1.1316864946961203,0.32435207990159026
S1,17,3,17,6.42674324857751,0.17850080681180067,2.5453406422629326,1.055654077471193,0.3210700510167792
S1,17,3,18,6.343951441023357,0.17652133375446794,2.610475632701328,1.1384760339001527,0.3278144637983024
S1,17,3,19,6.205495539547257,0.1790867600689688,2.5307803379811338,1.0061721405904065,0.3181352887809231
S1,17,3,20,6.599238253434086,0.17595969815651705,2.503584780530526,1.0748433714594687,0.3174572668055788
S1,17,3,21,6.063648646312095,0.17705225368873043,2.591245030330478,1.0858712615110273,0.32400926118540285
S1,17,3,22,6.056769705958477,0.17872172498397515,2.5802176640979306,1.0787148226233207,0.32274305219714194
S1,17,3,23,6.555685177466661,0.1756508421195766,2.538400598663292,1.0591862402302425,0.3210664465427467
S1,17,3,24,7.047657831452461,0.17696393604033986,2.559244480640254,1.0189072170180584,0.32631084208375316
S1,17,3,25,6.760043977313612,0.17370887079383554,2.5786619133556035,1.1091773539026508,0.32675634738066395
S1,17,3,26,6.0617048243214615,0.17513716919903344,2.5876510409022275,1.0669408998546142,0.32359835865771647
S1,17,3,27,6.484169594539073,0.17576769207448817,2.5818841241256596,1.0678881661930155,0.32547226137828206
S1,17,3,28,6.603333487586256,0.1752660328667529,2.5615718511044805,1.0885783268041371,0.3239246510408922
S1,17,3,29,6.516693533150175,0.1756825530759857,2.7577138356395396,1.0940523304564713,0.3452024908636205
S1,17,4,0,5.301260759260937,0.07715387422311137,2.487403406195155,1.0438850739979662,0.3079332798109355
S1,17,4,1,6.101149849790293,0.0773925811739631,2.5405028313012754,1.0668797491940134,0.318594460520322
S1,17,4,2,6.593999442227424,0.07657186397313834,2.677141149557656,1.1175573414790259,0.3367101244085535
S1,17,4,3,5.953273997515556,0.07711368371546634,2.5356915185014817,1.0444172355329877,0.3171796568028366
S1,17,4,4,5.698118647831151,0.07493484044455041,2.5638765378503776,1.0459792420847545,0.318792543776021
S1,17,4,5,5.849842084467739,0.0786611443157099,2.608380033340773,1.0281312042867854,0.32464049230255254
S1,17,4,6,6.783392477463366,0.0779505277764213,2.615836824581643,1.1106301611533664,0.3310258722400042
S1,17,4,7,6.050978226112086,0.07527344126655758,2.5023133640604143,1.097184170196621,0.3140525457653164
S1,17,4,8,6.048223841520374,0.07829457424698685,2.5755208826683735,1.0074360666226492,0.3221703193531548
S1,17,4,9,5.95776061193402,0.07575099335770298,2.5155155493878185,1.0821473298919801,0.3149645884950792
S1,17,4,10,6.351543315107662,0.07647432742580264,2.532264772399142,1.0967165579446942,0.319169557935863
S1,17,4,11,5.875755215005972,0.07702656844238079,2.559138364486107,1.0946158719011851,0.3193234405877776
S1,17,4,12,6.062447654544741,0.07475652012781067,2.549967814480901,1.0650836073412593,0.31941575510826326
S1,17,4,13,6.47250831038069,0.08049924013019662,2.547553014754514,1.107698955158968,0.32158828126467226
S1,17,4,14,6.174152807699603,0.07882771334410722,2.4763794716285523,1.02632926982071,0.3119041841950352
S1,17,4,15,6.121748799196407,0.07722236950237768,2.472722164860129,1.036763252855606,0.31118588815427867
S1,17,4,16,6.450728452825863,0.07819909695745328,2.549319763448548,1.125035298663576,0.32165494466586564
S1,17,4,17,6.100297670346264,0.07968591597687373,2.5371618955829134,1.046237747849934,0.3182181729438134
S1,17,4,18,5.947017028697397,0.07861370017154538,2.6078369744171757,1.1296978795081793,0.32515857470923415
S1,17,4,19,5.90129310750145,0.0796632964263155,2.529626628357059,1.0031251371769845,0.3161963700605152
S1,17,4,20,6.228924639749113,0.07655970626574879,2.4948391118033504,1.0641428774629575,0.3142812781353868
S1,17,4,21,5.709544061269223,0.0772442530007912,2.584620851034315,1.0772698165075283,0.32116547587644706
S1,17,4,22,5.715305038016089,0.07938511361356068,2.574045384325257,1.0716211189654048,0.32002471554814016
S1,17,4,23,6.181488418865579,0.07714944529497204,2.5370386162824046,1.0554872259619816,0.3186877535087528
S1,17,4,24,6.673599576306107,0.07825584519051954,2.5553720194177334,1.0094478697450568,0.3236540313815702
S1,17,4,25,6.352548340315363,0.07505725612316508,2.575786693932552,1.1008063362541152,0.32401130928803373
S1,17,4,26,5.697880626650341,0.07718106679297954,2.585874883441505,1.0602805410778995,0.3212353876045145
S1,17,4,27,6.109371636223449,0.07643461862363474,2.5769220756598266,1.062246156406277,0.322689982431787
S1,17,4,28,6.1908439390912635,0.07833189424051469,2.556047581320074,1.0817668920637744,0.3208555483555514
S1,17,4,29,6.180051393628436,0.07750481352365139,2.753531772474058,1.0837198822355953,0.34273399491950896
S1,18,1,0,5.584597663002791,0.07801942611713893,2.4736075875399153,1.0362433902951989,0.30808694026040406
S1,18,1,1,6.432765581076869,0.07720662111710459,2.5300153171109576,1.0613596001134333,0.31940308432826237
S1,18,1,2,6.912298085079551,0.07659153902686242,2.666140813123211,1.1106065939145073,0.33738249958360805
S1,18,1,3,6.250864358961303,0.07631638249700713,2.5213475924197915,1.0364694414515543,0.3173572584372862
S1,18,1,4,5.982188132941445,0.07464116724953526,2.5471848398274197,1.0364384895530383,0.3186288004546822
S1,18,1,5,6.144295756105331,0.07867827561411446,2.594565866378116,1.0201767563987176,0.3248582852886716
S1,18,1,6,7.123636253037286,0.07790027694968,2.6010755062580397,1.1052001709563266,0.3314109863284962
S1,18,1,7,6.374307202300907,0.07472779896906055,2.4866409380753116,1.090514045673942,0.3142357423395241
S1,18,1,8,6.392227400239241,0.0780378800240457,2.566717140141875,1.0034241222548965,0.3232397659695689
S1,18,1,9,6.23753779553474,0.07676658203038599,2.5012416486445677,1.0729355316063658,0.31504393990218255
S1,18,1,10,6.728104713669668,0.07522774707818818,2.5163112772071887,1.0920112070401093,0.31963838425518165
S1,18,1,11,6.16346585881994,0.0771464335815376,2.5459195439115097,1.0875286849540635,0.3195672461021912
S1,18,1,12,6.364058149425258,0.07481265689914375,2.5347400801418,1.0563804200383191,0.3195190851909059
S1,18,1,13,6.826693511256193,0.07961871551419117,2.538670722528313,1.1044029061510732,0.3227096051495121
S1,18,1,14,6.510451140441709,0.07827903063271995,2.458359419259296,1.016226502003608,0.31190373194413823
S1,18,1,15,6.431242582500138,0.07639276194861726,2.4588254652032506,1.0272723673037254,0.31148403531524294
S1,18,1,16,6.799611371377871,0.07756192078400279,2.529930010337831,1.1152808246637411,0.3215772116925637
S1,18,1,17,6.441482477602453,0.07903701313842207,2.52237117491492,1.0377978105758756,0.318605621484212
S1,18,1,18,6.2773919668555775,0.0773338783726268,2.5913773515168854,1.1218716977296472,0.32529624520934985
S1,18,1,19,6.222716569590175,0.07997248112559413,2.513506418728201,0.9929989915538213,0.316318470550694
S1,18,1,20,6.612762843598016,0.07586773092333357,2.485010899112528,1.0583214181911484,0.3154740057164595
S1,18,1,21,5.970382253164463,0.0765936201216043,2.568116016039953,1.0663761229284663,0.3208842136066086
S1,18,1,22,5.989436797885619,0.07934918328160664,2.558249101019706,1.0619318031454792,0.31990130962452457
S1,18,1,23,6.522237065552651,0.07642221275524526,2.5227973978896276,1.046013007940978,0.319133661663645
S1,18,1,24,7.020140676992302,0.07786776615611714,2.541240634273391,1.0070962940271804,0.3241466221235849
S1,18,1,25,6.662330190228102,0.0743178187808907,2.564242923530796,1.0920441822413967,0.32457260771509694
S1,18,1,26,6.005967817789236,0.07695147932967272,2.5739767733438828,1.0545583200984723,0.321747227699653
S1,18,1,27,6.427491585181362,0.07618931107918664,2.560909730954896,1.0552137618421962,0.3228044041448775
S1,18,1,28,6.53362194912472,0.07762139264899091,2.540807355491698,1.0742069674341674,0.3212025352279945
S1,18,1,29,6.527306240097963,0.07667071696929507,2.734464917670574,1.077052426577251,0.3426824486306469
S1,18,2,0,6.030970128012793,0.1493859116936404,2.4124741989980794,0.9609313778092446,0.30395132049192625
S1,18,2,1,6.844109852607057,0.14905983143716806,2.4650958347662355,0.9999566627370446,0.31463828631890944
S1,18,2,2,7.326773157156061,0.15074051214592749,2.6023840681516206,1.0442683805015966,0.33276553033325185
S1,18,2,3,6.674003343470774,0.14846198201073457,2.4560274771092225,0.9599955932570253,0.31261815227882694
S1,18,2,4,6.41736273838313,0.146103614845891,2.4837148730128367,0.9695478994765839,0.3141669069521195
S1,18,2,5,6.5723295394115695,0.1490119706417239,2.5289168450450665,0.949637263803607,0.320111769723727
S1,18,2,6,7.554213963003306,0.1533657384930662,2.537677618954039,1.0317670474149405,0.32692973918737317
S1,18,2,7,6.791709873112753,0.1490357801177851,2.424984115118921,1.0218964796455186,0.30986952394047185
S1,18,2,8,6.825999642232118,0.1511582017482299,2.4949943457268775,0.9268281842029499,0.3178525442210347
S1,18,2,9,6.659641182344024,0.14573658976422277,2.4354650816054755,1.0001047641164973,0.3102479526129736
S1,18,2,10,7.156713905830945,0.14504744143831252,2.4473129392553856,1.018558060140188,0.3145231474519731
S1,18,2,11,6.624433740139254,0.14737631885634223,2.473840722852226,1.0165772821665648,0.3143023446431397
S1,18,2,12,6.8058776886743955,0.14608621270944305,2.470689853199706,0.986509728754906,0.3150322715182673
S1,18,2,13,7.225832111835168,0.15159541434461793,2.4705288334654214,1.0314514644672863,0.31751410914597045
S1,18,2,14,6.9229555746382365,0.14599336734220777,2.389669638562779,0.9512490672993933,0.30672691762585386
S1,18,2,15,6.852183967935305,0.14818491884807702,2.3943152215922723,0.9535171502348728,0.30682183395431184
S1,18,2,16,7.21832248563126,0.1496494835367424,2.464966393088604,1.0528744340610687,0.3168513600592373
S1,18,2,17,6.849309149938046,0.14722487188167183,2.45503494884981,0.972228252207784,0.31355135830437203
S1,18,2,18,6.692474304829993,0.14942819955737807,2.526039910082716,1.0506265252209837,0.32050725769667077
S1,18,2,19,6.643943322093744,0.15122170388911213,2.4457426404760603,0.9192563479730735,0.3112964639542472
S1,18,2,20,7.014794204966515,0.14833946501423606,2.4227772815681274,0.9918365581496543,0.31095220314030686
S1,18,2,21,6.391151705406593,0.14353937843132958,2.5082127002278933,0.9952606650597036,0.31673286970036074
S1,18,2,22,6.391626889316622,0.14885685593143155,2.4925763996026165,0.988720896173816,0.31499833143987377
S1,18,2,23,6.964069012662907,0.14788569317281836,2.460875890014333,0.9822480672001982,0.31488344618807806
S1,18,2,24,7.465106368071984,0.14839653421579865,2.474255739455153,0.9363761450734821,0.3193524613367153
S1,18,2,25,7.104284815009949,0.14996671893108476,2.500085497259082,1.0210484677562117,0.32007468708638576
S1,18,2,26,6.450461569564279,0.14436952456924765,2.5087788735511065,0.9874061400904228,0.31714881275308493
S1,18,2,27,6.818158677198927,0.14837686535373748,2.4952438810608175,0.9849112193897556,0.31783359795833843
S1,18,2,28,6.96762069494412,0.1497660396032178,2.478560361806827,1.0030176434127502,0.3168695284643148
S1,18,2,29,6.900678958365968,0.14806954628146018,2.670878412017457,1.0048034593734834,0.3378397379922133
S1,18,3,0,5.964346306247591,0.17808004767308075,2.4651828549060797,1.0286190980953107,0.30941126744738734
S1,18,3,1,6.864143653043647,0.17663500039383223,2.517426535565636,1.064515443944221,0.32057205744207645
S1,18,3,2,7.351929615914236,0.17837718588116494,2.6551056028150257,1.105897408231156,0.33877321945512723
S1,18,3,3,6.690569608531013,0.17609923397142924,2.5114918436913003,1.028158948480629,0.3188794683974322
S1,18,3,4,6.446124432305863,0.17564283359184152,2.5334215440484122,1.0317919477419262,0.31986107095958066
S1,18,3,5,6.552010082206115,0.17986114525029887,2.5836848511553785,1.015860611948478,0.3260761545859514
S1,18,3,6,7.550694301445639,0.17928990183380497,2.592001727934202,1.1024798694890463,0.33294480092986556
S1,18,3,7,6.773197896853307,0.17793634081207216,2.4760041289528623,1.0872889400859176,0.3154282240315877
S1,18,3,8,6.796658005221444,0.17857731001462634,2.5523857489192725,0.9926906685468389,0.32405471419671344
S1,18,3,9,6.66866079018716,0.17631397997180795,2.489769013406919,1.0635651858905408,0.3163354109550574
S1,18,3,10,7.167798778240361,0.1751666554648487,2.5021652490352375,1.0852592667767191,0.3206838299220126
S1,18,3,11,6.615683920176699,0.17655698027277686,2.532091072742294,1.0833242069877715,0.32072252348035424
S1,18,3,12,6.7885462040327615,0.17671747345339026,2.5225638628560088,1.0480729235707136,0.32069288676991026
S1,18,3,13,7.236034752518639,0.1793406326353504,2.522417016163404,1.0964162908528672,0.32334019278314785
S1,18,3,14,6.884768274177083,0.17758615238631362,2.4470755493640586,1.0148619585256524,0.3128780467994415
S1,18,3,15,6.8319530620738504,0.177392561236037,2.446907382467258,1.0183776533923554,0.3125449853261666
S1,18,3,16,7.22770809083488,0.17822210348062495,2.5167997884662885,1.1146143505400463,0.3226664929099539
S1,18,3,17,6.799511105720357,0.1794302364832342,2.5134352885380062,1.0384950093944008,0.3197438680065266
S1,18,3,18,6.704082899076936,0.17827488786874668,2.580374375193838,1.1182092631567537,0.3266135192620748
S1,18,3,19,6.56615362252293,0.18084228279426381,2.4989165310301265,0.9858109620765686,0.3167416400897934
S1,18,3,20,7.009003043170366,0.1752031930356151,2.47654895504296,1.0566738865043104,0.3168923623252319
S1,18,3,21,6.377619710876974,0.17832126217714994,2.560339484971975,1.063265680756339,0.32244418708543954
S1,18,3,22,6.407326088409398,0.1794531722840631,2.549811212164041,1.0552282908552122,0.3214512026714573
S1,18,3,23,6.933287751555354,0.1769029934855278,2.5098731015402542,1.040898348007531,0.32014435900976246
S1,18,3,24,7.442035369612382,0.17753439384580547,2.5292624477625187,1.0044033711740057,0.32532699044352814
S1,18,3,25,7.144197554975046,0.17580016470742676,2.55182534826655,1.0856654823069385,0.3260611352536744
S1,18,3,26,6.415013543435341,0.176761021736545,2.5618030914172345,1.0505257363153282,0.32282939236045866
S1,18,3,27,6.8160496455811765,0.17574627422631398,2.547976038500424,1.044476709503315,0.3236801728031096
S1,18,3,28,6.962482038310898,0.17841608046899565,2.530875194585993,1.0716892260848268,0.3226517004201355
S1,18,3,29,6.908620800731891,0.1772654225483712,2.7258990254379833,1.0733920565530175,0.3440004123546086
S1,18,4,0,5.6469298538053385,0.0783865620583814,2.458565895409857,1.023653648845097,0.3067866660800952
S1,18,4,1,6.474591860916272,0.07768844364816475,2.5154498689100127,1.0525992861306326,0.31803366714624903
S1,18,4,2,6.956755225927592,0.07737328696659278,2.651896336758245,1.0996397258811288,0.33606440582588193
S1,18,4,3,6.299247175943557,0.07674711026387315,2.5070851773581975,1.024619810737311,0.3160605386108923
S1,18,4,4,6.031404372318762,0.07515653169409289,2.5322026727002167,1.0252309105725435,0.31725706902414363
S1,18,4,5,6.190325510858285,0.07939136095172185,2.579826784336432,1.0092616177024265,0.32349459614169646
S1,18,4,6,7.190650262330565,0.07813961994281515,2.5863215848887338,1.0946212285975363,0.3301705546443666
S1,18,4,7,6.402352493051947,0.07538644960455729,2.4717819065477102,1.078630417581368,0.3127516750909278
S1,18,4,8,6.419932026573751,0.07882545664744772,2.550068914853691,0.9917054489099072,0.3215548716498571
S1,18,4,9,6.289204462201405,0.0769359766255964,2.485877936156344,1.0617558192466536,0.313644400419364
S1,18,4,10,6.74173434852086,0.07618370563429201,2.500721498722907,1.081887746285019,0.31798731542469316
S1,18,4,11,6.192135022005826,0.07776089192903192,2.5305780612671236,1.0753327775102344,0.31803328670034997
S1,18,4,12,6.422107068651676,0.07552300883871382,2.5203598895655683,1.0438858833050368,0.31826681551910085
S1,18,4,13,6.857913944780176,0.08023072613839799,2.5209544527567553,1.0920226493053793,0.3209269666442834
S1,18,4,14,6.545330530296268,0.07879501735121439,2.4432154741232663,1.0050399040068874,0.31042868678926927
S1,18,4,15,6.473365140226602,0.07704878842001413,2.443427496655688,1.0156130790524904,0.3100238794313459
S1,18,4,16,6.830536145133557,0.07842738779250405,2.513893613365326,1.1040535974122287,0.3199794658409899
S1,18,4,17,6.473880436786182,0.07954266790271035,2.5057305226661883,1.0277374216794055,0.3169495051183831
S1,18,4,18,6.298278601953467,0.07851171702884599,2.5752111177266115,1.1102507974236964,0.3236243222193465
S1,18,4,19,6.258535596771845,0.08076419333872516,2.4973728825352715,0.9823840032481805,0.3147390639132753
S1,18,4,20,6.639188360347836,0.07652470374933103,2.4707922914974985,1.0489718300468633,0.31405145516845917
S1,18,4,21,6.016389235097755,0.07721203021560892,2.5549043989189046,1.0556841232263248,0.31969010723165064
S1,18,4,22,6.045590671299817,0.07978073424365105,2.5430821222742552,1.0498755904494261,0.318550339010432
S1,18,4,23,6.552632672291857,0.07746613035543887,2.5076428816932803,1.034729873623765,0.31763075276130803
S1,18,4,24,7.050227499566157,0.07876735033259934,2.5256836174397983,0.9941120732445332,0.32259715292723645
S1,18,4,25,6.735113785341533,0.07523899313255783,2.5491277117715936,1.0834463709137565,0.3233263754270512
S1,18,4,26,6.047372958374286,0.07739303107862243,2.558485964846815,1.0423116143496456,0.3202724859256835
S1,18,4,27,6.43960345247186,0.07685758803592445,2.5456043113817,1.0429704530413415,0.32117589641823563
S1,18,4,28,6.543913197731171,0.07832325322268958,2.526929258519767,1.063785810723276,0.3197217818855168
S1,18,4,29,6.569325484473193,0.07726090779264179,2.718885756865255,1.0630623656740144,0.3412015453132418
S1,19,1,0,5.880245335096493,0.07821944041829852,2.4437463636297334,1.0161452677362115,0.30652883406459236
S1,19,1,1,6.758059574457632,0.07695896784765664,2.4999522169549415,1.04854445761196,0.3179990136366064
S1,19,1,2,7.252147603397533,0.07624706471235543,2.638328074592021,1.0948026053993654,0.33631510910187656
S1,19,1,3,6.562181054314143,0.07591918190838282,2.4914073341178384,1.0192918991355244,0.3158836386379789
S1,19,1,4,6.300066444731766,0.07520122036204782,2.518269287290393,1.0213226642148996,0.31730809409217714
S1,19,1,5,6.472004428096284,0.07863781031236801,2.5658331179466516,1.003948786968513,0.3236164045422646
S1,19,1,6,7.454883218846291,0.07776081543603214,2.5676144307018824,1.087341130062661,0.3296647971742942
S1,19,1,7,6.6957584847145375,0.0748586153883525,2.4596739043088154,1.0745133101843118,0.3131528057449152
S1,19,1,8,6.714380425150266,0.07749215824880688,2.539602074903252,0.988565713601152,0.3221445584722875
S1,19,1,9,6.568072554893045,0.07732285324955009,2.472550689966889,1.0542415033313706,0.31382352441036687
S1,19,1,10,7.068722223891003,0.07624062567634868,2.4856211311439855,1.072684176250856,0.3182558532058258
S1,19,1,11,6.460653673885474,0.07675095971253691,2.5181420137404027,1.0686421676365188,0.31824982895063286
S1,19,1,12,6.685552745557226,0.07491330853604017,2.510789712582525,1.0377340777339719,0.31877159155018464
S1,19,1,13,7.153248619637187,0.07958565029650504,2.504545067816665,1.0854790848139568,0.3208616461441365
S1,19,1,14,6.847769338384247,0.07778405702316007,2.4278218368971896,0.9995476901754557,0.3105185136535622
S1,19,1,15,6.7489335238855706,0.07681103304478948,2.4298487834860167,1.0089344454013682,0.3101554215215747
S1,19,1,16,7.124572485631265,0.07783678110687711,2.504815714677362,1.1010384317279234,0.3207210267437025
S1,19,1,17,6.7612280841784065,0.07917499053045018,2.49175322190295,1.0223781505593335,0.3171068743632945
S1,19,1,18,6.59248490628592,0.07736899389487208,2.5655199813091056,1.1004474168011305,0.32429875728604696
S1,19,1,19,6.5375055538534035,0.08072218169697357,2.4814477793647494,0.9715858534905258,0.31463014346425827
S1,19,1,20,6.959680163626529,0.07568870441192041,2.45517235681854,1.0403298402063514,0.3142235961760274
S1,19,1,21,6.244998966617272,0.0765089272656348,2.5429181473826934,1.0472166476330438,0.31971907371683067
S1,19,1,22,6.3225397817965945,0.07895582859912186,2.5272776770441396,1.0397611889808684,0.318442796150519
S1,19,1,23,6.85348324544029,0.07690126766624361,2.493660056849434,1.0324941169150994,0.31786788277755784
S1,19,1,24,7.41096479126201,0.07773990303467744,2.507790081437312,0.9910791446745912,0.32275622804419735
S1,19,1,25,7.007792668413093,0.0752477281209133,2.5375490803483745,1.0725673068642136,0.32366294941418305
S1,19,1,26,6.33808227390964,0.07647151398560914,2.5400047491359263,1.0342650217402447,0.31994943010583493
S1,19,1,27,6.740532135301865,0.07580085983712136,2.527812829765339,1.0344966547022503,0.3209903072872313
S1,19,1,28,6.867721726159286,0.0779263616728739,2.510589854085503,1.0536520401242535,0.31983372422076595
S1,19,1,29,6.8679210695871395,0.07720419818667343,2.7036103411680075,1.0607749221053338,0.34128163157573377
S1,19,2,0,6.329545535039364,0.14857429458515334,2.382349667647934,0.9491231300092562,0.3023813849075444
S1,19,2,1,7.169086966894784,0.14960809176731912,2.4337379505988035,0.9903384625623295,0.31308846455201855
S1,19,2,2,7.6671500645465525,0.15255080662591436,2.5743367409586013,1.0317794417838146,0.3316752136653201
S1,19,2,3,7.000380279787459,0.14885445387133853,2.4250634450113644,0.9478202633294853,0.3111204241269817
S1,19,2,4,6.7327594390901195,0.14698078104907514,2.452625185527208,0.9581487491212272,0.3125898585452262
S1,19,2,5,6.900603622385629,0.1506945214933509,2.499732901886689,0.9367854559326082,0.31882312177145133
S1,19,2,6,7.8842125759445665,0.1549119740546709,2.5029503204742056,1.0166652097646511,0.32503542792537543
S1,19,2,7,7.113832391306776,0.14945668541076718,2.3982950902366893,1.0093362913536386,0.3088214726729661
S1,19,2,8,7.14208505148478,0.15164953864077899,2.4672997262968703,0.9158153048084638,0.3166568250537283
S1,19,2,9,6.995398758101599,0.14767048200980706,2.4074757091203067,0.9866643083913431,0.30913657933540073
S1,19,2,10,7.499957244333695,0.14627063789599237,2.4174499982816915,1.0060819564208316,0.3132481580094758
S1,19,2,11,6.921099446606191,0.1491229518450251,2.4462820403527004,1.0037242741823513,0.3130061361102575
S1,19,2,12,7.123621573771097,0.14642458606508135,2.4467965434217476,0.973379128544431,0.3142687919701015
S1,19,2,13,7.560595226994394,0.1525329992980032,2.438794042888966,1.0192022605286148,0.31598065889437554
S1,19,2,14,7.255023683896839,0.14456218029055778,2.3565472588865926,0.9361410921373546,0.30502324910583273
S1,19,2,15,7.167903328503688,0.14964412804755559,2.36795321000289,0.9416755770163813,0.3057720034636367
S1,19,2,16,7.552792932463848,0.15031206451853504,2.437112842477034,1.0410586067316647,0.31574741661925676
S1,19,2,17,7.174245374427844,0.1482438501887261,2.42441122289139,0.9589399482423264,0.3120828662801614
S1,19,2,18,7.007196193302672,0.15172283911985376,2.4987511752649585,1.0311892152094233,0.31934852062449537
S1,19,2,19,6.952240890047966,0.1521668451637467,2.4145917394777303,0.9055344303317717,0.3096703573033666
S1,19,2,20,7.371672323284413,0.14934641184860512,2.392667744780771,0.9780578908652783,0.3097309735666199
S1,19,2,21,6.677320999295608,0.14269391847461646,2.481226558563901,0.9808243555923715,0.31543779816957396
S1,19,2,22,6.722975673780463,0.15103165103209834,2.4642245689599247,0.9721761794124578,0.31382044222836736
S1,19,2,23,7.291276505784376,0.14889146672946882,2.430956473809581,0.9690710112394038,0.31350673025930487
S1,19,2,24,7.859781483602026,0.14791001362831058,2.4381642035797624,0.9230270626296967,0.31769154732395394
S1,19,2,25,7.453604186737712,0.14888974831112944,2.473533039671439,1.0063077025449723,0.3192036959956621
S1,19,2,26,6.785061115147925,0.14558089497310386,2.4755602083199406,0.9701699458871086,0.31544951391142945
S1,19,2,27,7.13096882890742,0.15305464659702006,2.4661091597167726,0.9692397373307065,0.31645837188663
S1,19,2,28,7.3108655388683035,0.1529864132339157,2.4482247765859406,0.9882243220121452,0.3155420319551936
S1,19,2,29,7.245857251842687,0.14890597057310062,2.6404888385999987,0.9957445274037592,0.336517751422873
S1,19,3,0,6.260797320243593,0.17853302818648759,2.4336838444802105,1.0113211284239572,0.30767596676909237
S1,19,3,1,7.191937470380456,0.1761458265654865,2.4862986432345537,1.0532576514619085,0.31906455641324677
S1,19,3,2,7.686364606421245,0.17989672317086317,2.6271545626186885,1.0921256650766058,0.3376582327895045
S1,19,3,3,7.002137307899912,0.17710272096475624,2.4797889598739453,1.0128466944165317,0.3172114953901601
S1,19,3,4,6.7679126205512325,0.1774180903340071,2.5052585978109585,1.0200454879444834,0.3186472605933876
S1,19,3,5,6.88224543452783,0.17983106694290235,2.5530122260598915,1.0008447384707264,0.32463377175186
S1,19,3,6,7.891078516717158,0.18025640871533632,2.5578124318835247,1.08373916933956,0.33117208677704135
S1,19,3,7,7.10436443398324,0.17826822128901743,2.4488553256405843,1.0706424013940852,0.31438291971790167
S1,19,3,8,7.1214978628726815,0.18007481887789392,2.5231777362554957,0.977758182561991,0.3227429500375512
S1,19,3,9,7.005238330294112,0.17816785932516568,2.4601509352523103,1.0474881798418596,0.315047951121055
S1,19,3,10,7.513738437058917,0.1770711631764217,2.472109166487684,1.0658492926366743,0.3194034298303315
S1,19,3,11,6.914077986142416,0.17917146258873318,2.5047088588118704,1.067331231086465,0.3194562104204206
S1,19,3,12,7.119355362167004,0.17642409109846624,2.4978696919107373,1.029532608122532,0.31991819212996486
S1,19,3,13,7.57173340393431,0.1801203678226731,2.4890570740999873,1.0778130031257205,0.32163173881230595
S1,19,3,14,7.227691296525429,0.17724478312036993,2.4150370216284918,0.998444340222434,0.31135941885073776
S1,19,3,15,7.14992819528877,0.17838232505956636,2.418051690815568,1.0017329494946796,0.31123150649114706
S1,19,3,16,7.557035013911809,0.17880329956602536,2.4913852518404065,1.0992696895227207,0.3218029348111075
S1,19,3,17,7.131498067171607,0.18010371303450495,2.4829928349951156,1.0232698027247746,0.31833748603420886
S1,19,3,18,7.027462643228464,0.18025346138126422,2.5522294205739273,1.0953104466667587,0.3254111815115581
S1,19,3,19,6.881747327816205,0.1813681244415921,2.4685655498047567,0.9673703587332622,0.3152478428026091
S1,19,3,20,7.363493420932309,0.1762741209107638,2.4440993516997715,1.037908817979994,0.3153969126150479
S1,19,3,21,6.669349358901166,0.17818181488963647,2.533688916177688,1.0447949831103094,0.3212194987751072
S1,19,3,22,6.737151022848433,0.18160692417497704,2.522754181571617,1.0371773088344578,0.3204081095963409
S1,19,3,23,7.270623868218615,0.1777150492065782,2.4819639560316133,1.026830566967856,0.31905129591751225
S1,19,3,24,7.82706547744042,0.17794752372855704,2.495702068840238,0.9903586430976661,0.32388990533209244
S1,19,3,25,7.497216752182741,0.1765458220573635,2.5275025368419057,1.0732835063977166,0.3254599053962201
S1,19,3,26,6.752417689984627,0.177574337303535,2.528913904985229,1.029510645324226,0.3211833963276323
